timestamp,logic_level
0.003325643407136642,0
0.0033556041585522875,0
0.003385564909967933,0
0.003415525661383578,0
0.0034454864127992234,1
0.0034754471642148687,1
0.003505407915630514,0
0.0035353686670461593,0
0.0035653294184618046,1
0.00359529016987745,1
0.003625250921293095,1
0.0036552116727087405,1
0.003685172424124386,1
0.003715133175540031,1
0.0037450939269556764,0
0.0037750546783713217,0
0.003805015429786967,0
0.0038349761812026123,0
0.0038649369326182576,0
0.003894897684033903,1
0.003924858435449549,1
0.003954819186865194,0
0.00398477993828084,0
0.004014740689696486,1
0.004044701441112132,1
0.004074662192527777,1
0.004104622943943423,1
0.004134583695359069,1
0.0041645444467747145,1
0.00419450519819036,0
0.004224465949606006,0
0.004254426701021652,0
0.0042843874524372974,0
0.004314348203852943,0
0.004344308955268589,1
0.004374269706684235,1
0.00440423045809988,0
0.004434191209515526,0
0.004464151960931172,1
0.004494112712346818,1
0.004524073463762463,1
0.004554034215178109,1
0.004583994966593755,1
0.0046139557180094005,1
0.004643916469425046,0
0.004673877220840692,0
0.004703837972256338,0
0.0047337987236719834,0
0.004763759475087629,0
0.004793720226503275,1
0.004823680977918921,1
0.004853641729334566,0
0.004883602480750212,0
0.004913563232165858,1
0.004943523983581504,1
0.004973484734997149,1
0.005003445486412795,1
0.005033406237828441,1
0.0050633669892440865,1
0.005093327740659732,0
0.005123288492075378,0
0.005153249243491024,0
0.0051832099949066695,0
0.005213170746322315,0
0.005243131497737961,1
0.005273092249153607,1
0.005303053000569252,0
0.005333013751984898,0
0.005362974503400544,1
0.00539293525481619,1
0.005422896006231835,1
0.005452856757647481,1
0.005482817509063127,1
0.0055127782604787725,1
0.005542739011894418,0
0.005572699763310064,0
0.00560266051472571,0
0.0056326212661413555,0
0.005662582017557001,0
0.005692542768972647,1
0.005722503520388293,1
0.005752464271803938,0
0.005782425023219584,0
0.00581238577463523,1
0.005842346526050876,1
0.005872307277466521,1
0.005902268028882167,1
0.005932228780297813,1
0.0059621895317134585,1
0.005992150283129104,0
0.00602211103454475,1
0.006052071785960396,0
0.0060820325373760415,1
0.006111993288791687,1
0.006141954040207333,1
0.006171914791622979,0
0.006201875543038624,1
0.00623183629445427,0
0.006261797045869916,1
0.006291757797285562,1
0.006321718548701207,1
0.006351679300116853,1
0.006381640051532499,1
0.0064116008029481445,1
0.00644156155436379,0
0.006471522305779436,0
0.006501483057195082,0
0.0065314438086107275,0
0.006561404560026373,0
0.006591365311442019,0
0.006621326062857665,1
0.00665128681427331,0
0.006681247565688956,0
0.006711208317104602,1
0.006741169068520248,1
0.006771129819935893,1
0.006801090571351539,1
0.006831051322767185,1
0.0068610120741828306,1
0.006890972825598476,0
0.006920933577014122,0
0.006950894328429768,0
0.0069808550798454135,1
0.007010815831261059,1
0.007040776582676705,0
0.007070737334092351,0
0.007100698085507996,1
0.007130658836923642,0
0.007160619588339288,1
0.007190580339754934,1
0.007220541091170579,1
0.007250501842586225,1
0.007280462594001871,1
0.0073104233454175166,1
0.007340384096833162,0
0.007370344848248808,1
0.007400305599664454,0
0.0074302663510800995,0
0.007460227102495745,1
0.007490187853911391,0
0.007520148605327037,1
0.007550109356742682,1
0.007580070108158328,0
0.007610030859573974,1
0.00763999161098962,1
0.007669952362405265,1
0.007699913113820911,1
0.007729873865236557,1
0.007759834616652203,1
0.007789795368067848,0
0.007819756119483493,0
0.007849716870899139,1
0.007879677622314785,1
0.00790963837373043,1
0.007939599125146076,0
0.007969559876561722,1
0.007999520627977368,1
0.008029481379393013,0
0.008059442130808659,1
0.008089402882224305,1
0.00811936363363995,1
0.008149324385055596,1
0.008179285136471242,1
0.008209245887886888,1
0.008239206639302533,0
0.00826916739071818,1
0.008299128142133825,0
0.00832908889354947,1
0.008359049644965116,0
0.008389010396380762,1
0.008418971147796408,1
0.008448931899212054,1
0.0084788926506277,0
0.008508853402043345,1
0.00853881415345899,1
0.008568774904874637,1
0.008598735656290282,1
0.008628696407705928,1
0.008658657159121574,1
0.00868861791053722,0
0.008718578661952865,0
0.008748539413368511,0
0.008778500164784157,0
0.008808460916199802,1
0.008838421667615448,1
0.008868382419031094,1
0.00889834317044674,1
0.008928303921862385,0
0.008958264673278031,1
0.008988225424693677,1
0.009018186176109323,1
0.009048146927524968,1
0.009078107678940614,1
0.00910806843035626,1
0.009138029181771905,0
0.009167989933187551,0
0.009197950684603197,0
0.009227911436018843,0
0.009257872187434488,0
0.009287832938850134,0
0.00931779369026578,1
0.009347754441681426,0
0.009377715193097071,0
0.009407675944512717,1
0.009437636695928363,1
0.009467597447344009,1
0.009497558198759654,1
0.0095275189501753,1
0.009557479701590946,1
0.009587440453006591,0
0.009617401204422237,0
0.009647361955837883,1
0.009677322707253529,1
0.009707283458669174,0
0.00973724421008482,1
0.009767204961500466,1
0.009797165712916112,1
0.009827126464331757,0
0.009857087215747403,1
0.009887047967163049,1
0.009917008718578695,1
0.00994696946999434,1
0.009976930221409986,1
0.010006890972825632,1
0.010036851724241277,0
0.010066812475656923,1
0.010096773227072569,0
0.010126733978488215,1
0.01015669472990386,0
0.010186655481319506,0
0.010216616232735152,1
0.010246576984150798,1
0.010276537735566443,0
0.010306498486982089,1
0.010336459238397735,1
0.01036641998981338,1
0.010396380741229026,1
0.010426341492644672,1
0.010456302244060318,1
0.010486262995475963,0
0.01051622374689161,0
0.010546184498307255,1
0.0105761452497229,0
0.010606106001138546,0
0.010636066752554192,1
0.010666027503969838,1
0.010695988255385484,1
0.01072594900680113,0
0.010755909758216775,1
0.01078587050963242,1
0.010815831261048067,1
0.010845792012463712,1
0.010875752763879358,1
0.010905713515295004,1
0.01093567426671065,0
0.010965635018126295,1
0.010995595769541941,1
0.011025556520957587,0
0.011055517272373232,0
0.011085478023788878,1
0.011115438775204524,1
0.01114539952662017,1
0.011175360278035815,0
0.011205321029451461,1
0.011235281780867107,1
0.011265242532282753,1
0.011295203283698398,1
0.011325164035114044,1
0.01135512478652969,1
0.011385085537945335,0
0.011415046289360981,1
0.011445007040776627,0
0.011474967792192273,0
0.011504928543607918,1
0.011534889295023564,0
0.01156485004643921,1
0.011594810797854856,1
0.011624771549270501,0
0.011654732300686147,1
0.011684693052101793,1
0.011714653803517439,1
0.011744614554933084,1
0.01177457530634873,1
0.011804536057764376,1
0.011834496809180022,0
0.011864457560595667,1
0.011894418312011313,1
0.011924379063426959,1
0.011954339814842604,1
0.01198430056625825,0
0.012014261317673896,1
0.012044222069089542,1
0.012074182820505187,0
0.012104143571920833,1
0.012134104323336479,1
0.012164065074752125,1
0.01219402582616777,1
0.012223986577583416,1
0.012253947328999062,1
0.012283908080414708,0
0.012313868831830353,0
0.012343829583245999,1
0.012373790334661645,1
0.01240375108607729,1
0.012433711837492936,0
0.012463672588908582,1
0.012493633340324228,1
0.012523594091739873,0
0.012553554843155519,1
0.012583515594571165,1
0.01261347634598681,1
0.012643437097402456,1
0.012673397848818102,1
0.012703358600233748,1
0.012733319351649394,0
0.01276328010306504,0
0.012793240854480685,0
0.01282320160589633,0
0.012853162357311976,0
0.012883123108727622,0
0.012913083860143268,1
0.012943044611558914,0
0.01297300536297456,0
0.013002966114390205,1
0.01303292686580585,1
0.013062887617221497,1
0.013092848368637142,1
0.013122809120052788,1
0.013152769871468434,1
0.01318273062288408,0
0.013212691374299725,0
0.013242652125715371,1
0.013272612877131017,1
0.013302573628546662,0
0.013332534379962308,1
0.013362495131377954,1
0.0133924558827936,0
0.013422416634209245,0
0.013452377385624891,1
0.013482338137040537,1
0.013512298888456183,1
0.013542259639871828,1
0.013572220391287474,1
0.01360218114270312,1
0.013632141894118766,0
0.013662102645534411,0
0.013692063396950057,1
0.013722024148365703,1
0.013751984899781348,1
0.013781945651196994,0
0.01381190640261264,1
0.013841867154028286,0
0.013871827905443931,0
0.013901788656859577,1
0.013931749408275223,1
0.013961710159690869,1
0.013991670911106514,1
0.01402163166252216,1
0.014051592413937806,1
0.014081553165353452,0
0.014111513916769097,0
0.014141474668184743,0
0.014171435419600389,0
0.014201396171016034,1
0.01423135692243168,1
0.014261317673847326,1
0.014291278425262972,0
0.014321239176678617,0
0.014351199928094263,1
0.014381160679509909,1
0.014411121430925555,1
0.0144410821823412,1
0.014471042933756846,1
0.014501003685172492,1
0.014530964436588138,0
0.014560925188003783,0
0.014590885939419429,1
0.014620846690835075,1
0.01465080744225072,1
0.014680768193666366,0
0.014710728945082012,1
0.014740689696497658,0
0.014770650447913303,0
0.01480061119932895,1
0.014830571950744595,1
0.01486053270216024,1
0.014890493453575886,1
0.014920454204991532,1
0.014950414956407178,1
0.014980375707822824,0
0.01501033645923847,1
0.015040297210654115,0
0.01507025796206976,0
0.015100218713485406,0
0.015130179464901052,1
0.015160140216316698,1
0.015190100967732344,0
0.01522006171914799,0
0.015250022470563635,1
0.015279983221979281,1
0.015309943973394927,1
0.015339904724810572,1
0.015369865476226218,1
0.015399826227641864,1
0.01542978697905751,0
0.015459747730473155,1
0.015489708481888801,0
0.015519669233304447,1
0.015549629984720093,1
0.015579590736135738,0
0.015609551487551384,1
0.015639512238967028,0
0.015669472990382672,0
0.015699433741798316,1
0.01572939449321396,1
0.015759355244629604,1
0.015789315996045248,1
0.015819276747460892,1
0.015849237498876536,1
0.01587919825029218,0
0.015909159001707824,1
0.015939119753123468,0
0.015969080504539112,0
0.015999041255954756,0
0.0160290020073704,0
0.016058962758786044,1
0.016088923510201688,1
0.016118884261617332,0
0.016148845013032976,1
0.01617880576444862,1
0.016208766515864264,1
0.016238727267279908,1
0.016268688018695552,1
0.016298648770111196,1
0.01632860952152684,0
0.016358570272942484,0
0.016388531024358128,1
0.016418491775773772,0
0.016448452527189416,0
0.01647841327860506,1
0.016508374030020704,1
0.016538334781436348,1
0.016568295532851992,0
0.016598256284267636,1
0.01662821703568328,1
0.016658177787098924,1
0.016688138538514568,1
0.016718099289930212,1
0.016748060041345856,1
0.0167780207927615,0
0.016807981544177144,1
0.016837942295592788,1
0.016867903047008432,0
0.016897863798424076,0
0.01692782454983972,0
0.016957785301255364,1
0.016987746052671008,1
0.017017706804086652,0
0.017047667555502296,1
0.01707762830691794,1
0.017107589058333584,1
0.017137549809749228,1
0.017167510561164872,1
0.017197471312580516,1
0.01722743206399616,0
0.017257392815411804,0
0.017287353566827448,0
0.017317314318243092,0
0.017347275069658736,1
0.01737723582107438,0
0.017407196572490024,1
0.017437157323905668,1
0.017467118075321312,0
0.017497078826736956,1
0.0175270395781526,1
0.017557000329568244,1
0.017586961080983888,1
0.017616921832399532,1
0.017646882583815176,1
0.01767684333523082,0
0.017706804086646464,1
0.017736764838062108,0
0.017766725589477752,0
0.017796686340893396,0
0.01782664709230904,1
0.017856607843724684,1
0.017886568595140328,0
0.017916529346555972,0
0.017946490097971616,1
0.01797645084938726,1
0.018006411600802904,1
0.018036372352218548,1
0.018066333103634192,1
0.018096293855049836,1
0.01812625460646548,0
0.018156215357881124,1
0.018186176109296768,0
0.018216136860712412,1
0.018246097612128056,1
0.0182760583635437,0
0.018306019114959344,1
0.018335979866374988,0
0.018365940617790632,0
0.018395901369206276,1
0.01842586212062192,1
0.018455822872037564,1
0.018485783623453208,1
0.018515744374868852,1
0.018545705126284496,1
0.01857566587770014,0
0.018605626629115784,1
0.018635587380531428,0
0.018665548131947072,0
0.018695508883362716,0
0.01872546963477836,1
0.018755430386194004,1
0.018785391137609648,0
0.018815351889025292,0
0.018845312640440936,1
0.01887527339185658,1
0.018905234143272224,1
0.018935194894687868,1
0.018965155646103512,1
0.018995116397519156,1
0.0190250771489348,0
0.019055037900350444,0
0.019084998651766088,0
0.019114959403181732,0
0.019144920154597376,0
0.01917488090601302,0
0.019204841657428664,1
0.019234802408844308,0
0.019264763160259952,0
0.019294723911675596,1
0.01932468466309124,1
0.019354645414506884,1
0.019384606165922528,1
0.019414566917338172,1
0.019444527668753816,1
0.01947448842016946,0
0.019504449171585104,0
0.019534409923000748,0
0.019564370674416392,0
0.019594331425832036,1
0.01962429217724768,0
0.019654252928663324,1
0.019684213680078968,0
0.019714174431494612,0
0.019744135182910256,1
0.0197740959343259,1
0.019804056685741544,1
0.019834017437157188,1
0.019863978188572832,1
0.019893938939988476,1
0.01992389969140412,0
0.019953860442819764,0
0.019983821194235408,1
0.020013781945651052,0
0.020043742697066696,0
0.02007370344848234,0
0.020103664199897984,1
0.020133624951313628,1
0.020163585702729272,0
0.020193546454144916,1
0.02022350720556056,1
0.020253467956976204,1
0.020283428708391848,1
0.020313389459807492,1
0.020343350211223136,1
0.02037331096263878,0
0.020403271714054424,1
0.020433232465470068,0
0.020463193216885712,1
0.020493153968301356,0
0.020523114719717,1
0.020553075471132644,1
0.020583036222548288,1
0.020612996973963932,0
0.020642957725379576,1
0.02067291847679522,1
0.020702879228210864,1
0.020732839979626508,1
0.020762800731042152,1
0.020792761482457796,1
0.02082272223387344,0
0.020852682985289084,1
0.020882643736704728,0
0.020912604488120372,0
0.020942565239536016,1
0.02097252599095166,0
0.021002486742367304,1
0.021032447493782948,1
0.021062408245198592,0
0.021092368996614236,1
0.02112232974802988,1
0.021152290499445524,1
0.021182251250861168,1
0.021212212002276812,1
0.021242172753692456,1
0.0212721335051081,0
0.021302094256523744,0
0.021332055007939388,0
0.021362015759355032,1
0.021391976510770676,1
0.02142193726218632,0
0.021451898013601964,1
0.021481858765017608,1
0.021511819516433252,0
0.021541780267848896,1
0.02157174101926454,1
0.021601701770680184,1
0.021631662522095828,1
0.021661623273511472,1
0.021691584024927116,1
0.02172154477634276,0
0.021751505527758404,0
0.021781466279174048,0
0.021811427030589692,1
0.021841387782005336,0
0.02187134853342098,0
0.021901309284836624,1
0.021931270036252268,1
0.021961230787667912,0
0.021991191539083556,1
0.0220211522904992,1
0.022051113041914844,1
0.022081073793330488,1
0.022111034544746132,1
0.022140995296161776,1
0.02217095604757742,0
0.022200916798993064,1
0.022230877550408708,0
0.022260838301824352,1
0.022290799053239996,0
0.02232075980465564,0
0.022350720556071284,1
0.022380681307486928,1
0.022410642058902572,0
0.022440602810318216,1
0.02247056356173386,1
0.022500524313149504,1
0.022530485064565148,1
0.022560445815980792,1
0.022590406567396436,1
0.02262036731881208,0
0.022650328070227724,0
0.022680288821643368,1
0.022710249573059012,0
0.022740210324474656,0
0.0227701710758903,1
0.022800131827305944,1
0.022830092578721588,1
0.022860053330137232,0
0.022890014081552876,1
0.02291997483296852,1
0.022949935584384164,1
0.022979896335799808,1
0.023009857087215452,1
0.023039817838631096,1
0.02306977859004674,0
0.023099739341462384,0
0.023129700092878028,0
0.023159660844293672,0
0.023189621595709316,0
0.02321958234712496,0
0.023249543098540604,0
0.023279503849956248,1
0.023309464601371892,0
0.023339425352787536,1
0.02336938610420318,1
0.023399346855618824,1
0.023429307607034468,1
0.023459268358450112,1
0.023489229109865756,1
0.0235191898612814,0
0.023549150612697044,1
0.023579111364112688,0
0.023609072115528332,0
0.023639032866943976,0
0.02366899361835962,0
0.023698954369775264,1
0.023728915121190908,1
0.02375887587260655,0
0.023788836624022196,1
0.02381879737543784,1
0.023848758126853484,1
0.023878718878269128,1
0.02390867962968477,1
0.023938640381100416,1
0.02396860113251606,0
0.023998561883931704,0
0.024028522635347348,1
0.02405848338676299,0
0.024088444138178636,0
0.02411840488959428,1
0.024148365641009924,1
0.024178326392425568,1
0.02420828714384121,0
0.024238247895256856,1
0.0242682086466725,1
0.024298169398088144,1
0.024328130149503788,1
0.02435809090091943,1
0.024388051652335076,1
0.02441801240375072,0
0.024447973155166364,1
0.024477933906582008,1
0.02450789465799765,0
0.024537855409413296,0
0.02456781616082894,0
0.024597776912244584,1
0.024627737663660228,1
0.02465769841507587,0
0.024687659166491516,1
0.02471761991790716,1
0.024747580669322804,1
0.024777541420738448,1
0.02480750217215409,1
0.024837462923569736,1
0.02486742367498538,0
0.024897384426401024,0
0.024927345177816668,0
0.02495730592923231,0
0.024987266680647956,1
0.0250172274320636,0
0.025047188183479244,1
0.025077148934894888,1
0.02510710968631053,0
0.025137070437726176,1
0.02516703118914182,1
0.025196991940557464,1
0.025226952691973108,1
0.02525691344338875,1
0.025286874194804396,1
0.02531683494622004,0
0.025346795697635684,0
0.025376756449051328,0
0.02540671720046697,1
0.025436677951882616,1
0.02546663870329826,0
0.025496599454713904,1
0.025526560206129548,1
0.02555652095754519,0
0.025586481708960836,1
0.02561644246037648,1
0.025646403211792124,1
0.025676363963207768,1
0.02570632471462341,1
0.025736285466039056,1
0.0257662462174547,0
0.025796206968870344,1
0.025826167720285988,0
0.02585612847170163,0
0.025886089223117276,1
0.02591604997453292,0
0.025946010725948564,1
0.025975971477364208,1
0.02600593222877985,0
0.026035892980195496,1
0.02606585373161114,1
0.026095814483026784,1
0.026125775234442428,1
0.02615573598585807,1
0.026185696737273716,1
0.02621565748868936,0
0.026245618240105004,0
0.026275578991520648,1
0.02630553974293629,1
0.026335500494351936,1
0.02636546124576758,0
0.026395421997183224,1
0.026425382748598868,1
0.02645534350001451,0
0.026485304251430156,1
0.0265152650028458,1
0.026545225754261444,1
0.026575186505677088,1
0.02660514725709273,1
0.026635108008508376,1
0.02666506875992402,0
0.026695029511339664,1
0.026724990262755308,0
0.02675495101417095,1
0.026784911765586596,0
0.02681487251700224,1
0.026844833268417884,1
0.026874794019833528,1
0.02690475477124917,0
0.026934715522664816,1
0.02696467627408046,1
0.026994637025496104,1
0.027024597776911748,1
0.02705455852832739,1
0.027084519279743036,1
0.02711448003115868,0
0.027144440782574324,0
0.027174401533989968,0
0.02720436228540561,0
0.027234323036821256,1
0.0272642837882369,1
0.027294244539652544,1
0.027324205291068188,1
0.02735416604248383,0
0.027384126793899476,1
0.02741408754531512,1
0.027444048296730764,1
0.027474009048146408,1
0.02750396979956205,1
0.027533930550977696,1
0.02756389130239334,0
0.027593852053808984,1
0.027623812805224628,0
0.02765377355664027,0
0.027683734308055916,1
0.02771369505947156,0
0.027743655810887204,1
0.027773616562302848,0
0.02780357731371849,0
0.027833538065134136,1
0.02786349881654978,1
0.027893459567965424,1
0.027923420319381068,1
0.02795338107079671,1
0.027983341822212356,1
0.028013302573628,0
0.028043263325043644,0
0.028073224076459288,0
0.02810318482787493,0
0.028133145579290576,0
0.02816310633070622,0
0.028193067082121864,1
0.028223027833537508,0
0.02825298858495315,0
0.028282949336368796,1
0.02831291008778444,1
0.028342870839200084,1
0.028372831590615728,1
0.02840279234203137,1
0.028432753093447016,1
0.02846271384486266,0
0.028492674596278304,0
0.028522635347693948,0
0.02855259609910959,0
0.028582556850525236,1
0.02861251760194088,0
0.028642478353356524,1
0.028672439104772168,0
0.02870239985618781,0
0.028732360607603456,1
0.0287623213590191,1
0.028792282110434744,1
0.028822242861850388,1
0.02885220361326603,1
0.028882164364681676,1
0.02891212511609732,0
0.028942085867512964,1
0.028972046618928608,1
0.02900200737034425,1
0.029031968121759896,0
0.02906192887317554,0
0.029091889624591184,1
0.029121850376006828,1
0.02915181112742247,0
0.029181771878838116,1
0.02921173263025376,1
0.029241693381669404,1
0.029271654133085048,1
0.02930161488450069,1
0.029331575635916336,1
0.02936153638733198,0
0.029391497138747624,1
0.029421457890163268,1
0.02945141864157891,0
0.029481379392994556,0
0.0295113401444102,0
0.029541300895825844,1
0.029571261647241488,1
0.02960122239865713,0
0.029631183150072776,1
0.02966114390148842,1
0.029691104652904064,1
0.029721065404319708,1
0.02975102615573535,1
0.029780986907150996,1
0.02981094765856664,0
0.029840908409982284,1
0.029870869161397928,1
0.02990082991281357,0
0.029930790664229216,0
0.02996075141564486,0
0.029990712167060504,1
0.030020672918476148,1
0.03005063366989179,0
0.030080594421307436,1
0.03011055517272308,1
0.030140515924138724,1
0.030170476675554368,1
0.03020043742697001,1
0.030230398178385656,1
0.0302603589298013,0
0.030290319681216944,0
0.030320280432632588,0
0.03035024118404823,0
0.030380201935463876,0
0.03041016268687952,0
0.030440123438295164,1
0.030470084189710808,0
0.03050004494112645,0
0.030530005692542096,1
0.03055996644395774,1
0.030589927195373384,1
0.030619887946789028,1
0.03064984869820467,1
0.030679809449620316,1
0.03070977020103596,0
0.030739730952451604,0
0.030769691703867248,0
0.03079965245528289,0
0.030829613206698536,1
0.03085957395811418,0
0.030889534709529824,1
0.030919495460945468,0
0.03094945621236111,0
0.030979416963776756,1
0.0310093777151924,1
0.031039338466608044,1
0.031069299218023688,1
0.03109925996943933,1
0.031129220720854976,1
0.03115918147227062,0
0.031189142223686264,1
0.031219102975101908,1
0.03124906372651755,1
0.031279024477933196,0
0.03130898522934884,0
0.03133894598076449,0
0.03136890673218014,1
0.031398867483595785,0
0.03142882823501143,1
0.03145878898642708,1
0.03148874973784273,1
0.031518710489258375,1
0.03154867124067402,1
0.03157863199208967,1
0.03160859274350532,0
0.031638553494920965,1
0.03166851424633661,1
0.03169847499775226,0
0.03172843574916791,0
0.031758396500583555,0
0.0317883572519992,0
0.03181831800341485,1
0.0318482787548305,0
0.031878239506246145,1
0.03190820025766179,1
0.03193816100907744,1
0.03196812176049309,1
0.031998082511908735,1
0.03202804326332438,1
0.03205800401474003,0
0.03208796476615568,1
0.032117925517571325,1
0.03214788626898697,0
0.03217784702040262,0
0.03220780777181827,0
0.032237768523233915,0
0.03226772927464956,1
0.03229769002606521,0
0.03232765077748086,1
0.032357611528896504,1
0.03238757228031215,1
0.0324175330317278,1
0.03244749378314345,1
0.032477454534559094,1
0.03250741528597474,0
0.03253737603739039,1
0.03256733678880604,0
0.032597297540221684,0
0.03262725829163733,1
0.03265721904305298,0
0.03268717979446863,1
0.032717140545884274,0
0.03274710129729992,0
0.03277706204871557,1
0.032807022800131216,1
0.032836983551546864,1
0.03286694430296251,1
0.03289690505437816,1
0.032926865805793806,1
0.032956826557209454,0
0.0329867873086251,0
0.03301674806004075,0
0.033046708811456396,0
0.033076669562872044,0
0.03310663031428769,0
0.03313659106570334,1
0.033166551817118986,0
0.033196512568534634,0
0.03322647331995028,1
0.03325643407136593,1
0.033286394822781576,1
0.03331635557419722,1
0.03334631632561287,1
0.03337627707702852,1
0.033406237828444166,0
0.03343619857985981,1
0.03346615933127546,0
0.03349612008269111,0
0.033526080834106756,0
0.0335560415855224,1
0.03358600233693805,1
0.0336159630883537,0
0.033645923839769346,0
0.03367588459118499,1
0.03370584534260064,1
0.03373580609401629,1
0.033765766845431935,1
0.03379572759684758,1
0.03382568834826323,1
0.03385564909967888,0
0.033885609851094525,1
0.03391557060251017,1
0.03394553135392582,0
0.03397549210534147,0
0.034005452856757115,1
0.03403541360817276,1
0.03406537435958841,0
0.03409533511100406,0
0.034125295862419705,1
0.03415525661383535,1
0.034185217365251,1
0.03421517811666665,1
0.034245138868082295,1
0.03427509961949794,1
0.03430506037091359,0
0.03433502112232924,0
0.034364981873744885,1
0.03439494262516053,1
0.03442490337657618,1
0.03445486412799183,0
0.034484824879407475,1
0.03451478563082312,0
0.03454474638223877,0
0.03457470713365442,1
0.034604667885070065,1
0.03463462863648571,1
0.03466458938790136,1
0.03469455013931701,1
0.034724510890732654,1
0.0347544716421483,0
0.03478443239356395,0
0.0348143931449796,1
0.034844353896395244,0
0.03487431464781089,0
0.03490427539922654,1
0.03493423615064219,1
0.034964196902057834,0
0.03499415765347348,0
0.03502411840488913,1
0.03505407915630478,1
0.035084039907720424,1
0.03511400065913607,1
0.03514396141055172,1
0.035173922161967366,1
0.035203882913383014,0
0.03523384366479866,0
0.03526380441621431,1
0.035293765167629956,1
0.035323725919045604,1
0.03535368667046125,0
0.0353836474218769,1
0.035413608173292546,0
0.035443568924708194,0
0.03547352967612384,1
0.03550349042753949,1
0.035533451178955136,1
0.035563411930370784,1
0.03559337268178643,1
0.03562333343320208,1
0.035653294184617726,0
0.03568325493603337,1
0.03571321568744902,0
0.03574317643886467,0
0.035773137190280316,0
0.03580309794169596,1
0.03583305869311161,1
0.03586301944452726,0
0.035892980195942906,0
0.03592294094735855,1
0.0359529016987742,1
0.03598286245018985,1
0.036012823201605496,1
0.03604278395302114,1
0.03607274470443679,1
0.03610270545585244,0
0.036132666207268085,1
0.03616262695868373,0
0.03619258771009938,0
0.03622254846151503,1
0.036252509212930675,0
0.03628246996434632,1
0.03631243071576197,0
0.03634239146717762,0
0.036372352218593265,1
0.03640231297000891,1
0.03643227372142456,1
0.03646223447284021,1
0.036492195224255855,1
0.0365221559756715,1
0.03655211672708715,0
0.0365820774785028,0
0.036612038229918445,0
0.03664199898133409,0
0.03667195973274974,0
0.03670192048416539,0
0.036731881235581035,1
0.03676184198699668,0
0.03679180273841233,0
0.03682176348982798,1
0.036851724241243625,1
0.03688168499265927,1
0.03691164574407492,1
0.03694160649549057,1
0.036971567246906215,1
0.03700152799832186,0
0.03703148874973751,1
0.03706144950115316,1
0.037091410252568804,0
0.03712137100398445,0
0.0371513317554001,0
0.03718129250681575,1
0.037211253258231394,0
0.03724121400964704,0
0.03727117476106269,1
0.03730113551247834,1
0.037331096263893984,1
0.03736105701530963,1
0.03739101776672528,1
0.03742097851814093,1
0.037450939269556574,0
0.03748090002097222,1
0.03751086077238787,0
0.037540821523803516,0
0.037570782275219164,0
0.03760074302663481,1
0.03763070377805046,1
0.037660664529466106,0
0.037690625280881754,0
0.0377205860322974,1
0.03775054678371305,1
